Object_Type,moved_left,moved_right,Time
Person,1,0,2021-12-18 13:32:33.813958
Person,1,0,2021-12-18 13:32:39.025856
Person,0,1,2021-12-18 13:33:16.723155
Person,1,0,2021-12-18 13:33:17.508867
Person,1,0,2021-12-18 13:33:20.344599
Person,0,1,2021-12-18 13:33:21.911550
Person,1,0,2021-12-18 13:33:22.442497
Person,1,0,2021-12-18 13:33:23.479086
Person,1,0,2021-12-18 13:33:28.136966
Person,1,0,2021-12-18 13:33:31.250480
Person,1,0,2021-12-18 13:33:36.667410
Person,0,1,2021-12-18 13:33:41.827350
Person,0,1,2021-12-18 13:33:42.087888
Person,1,0,2021-12-18 13:33:42.356999
Person,0,1,2021-12-18 13:33:42.616486
Person,1,0,2021-12-18 13:33:52.950649
Person,0,1,2021-12-18 13:34:09.380430
Person,1,0,2021-12-18 13:34:18.214855
Person,0,1,2021-12-18 13:34:18.734595
Person,0,1,2021-12-18 13:34:24.442315
Person,1,0,2021-12-18 13:34:24.701962
Person,0,1,2021-12-18 13:34:25.218780
Person,0,1,2021-12-18 13:34:26.515933
Person,1,0,2021-12-18 13:34:26.774911
Person,1,0,2021-12-18 13:34:31.179403
Person,1,0,2021-12-18 13:34:35.629844
Person,0,1,2021-12-18 13:34:37.438959
Person,1,0,2021-12-18 13:34:37.698599
Person,1,0,2021-12-18 13:34:40.537020
Person,1,0,2021-12-18 13:34:41.826142
Person,1,0,2021-12-18 13:34:49.636927
Person,0,1,2021-12-18 13:34:52.492837
Person,1,0,2021-12-18 13:34:58.212949
Person,0,1,2021-12-18 13:35:02.936582
Person,1,0,2021-12-18 13:35:03.456647
Person,0,1,2021-12-18 13:35:07.093338
Person,1,0,2021-12-18 13:35:07.354132
Person,0,1,2021-12-18 13:35:07.886213
Person,1,0,2021-12-18 13:35:26.379035
Person,0,1,2021-12-18 13:35:29.477821
Person,1,0,2021-12-18 13:35:30.000228
Person,0,1,2021-12-18 13:35:30.256588
Person,1,0,2021-12-18 13:35:43.830175
Person,0,1,2021-12-18 13:35:44.089312
Person,1,0,2021-12-18 13:35:45.123353
Person,1,0,2021-12-18 13:35:59.398694
Person,1,0,2021-12-18 13:36:00.186995
Person,0,1,2021-12-18 13:36:00.447332
Person,0,1,2021-12-18 13:36:00.709447
Person,1,0,2021-12-18 13:36:00.968941
Person,0,1,2021-12-18 13:36:03.591214
Person,0,1,2021-12-18 13:36:09.332495
Person,1,0,2021-12-18 13:36:10.642948
Person,0,1,2021-12-18 13:36:11.181629
Person,0,1,2021-12-18 13:36:13.562541
Person,1,0,2021-12-18 13:36:15.124717
Person,0,1,2021-12-18 13:36:15.383737
Person,1,0,2021-12-18 13:36:15.900582
Person,0,1,2021-12-18 13:36:17.219570
Person,0,1,2021-12-18 13:36:17.737756
Person,1,0,2021-12-18 13:36:20.071270
Person,0,1,2021-12-18 13:36:20.339795
Person,1,0,2021-12-18 13:36:20.856228
Person,0,1,2021-12-18 13:36:21.117108
Person,0,1,2021-12-18 13:36:24.481681
Person,1,0,2021-12-18 13:36:24.741589
Person,1,0,2021-12-18 13:36:28.899953
Person,1,0,2021-12-18 13:36:30.472275
Person,0,1,2021-12-18 13:36:31.262721
Person,0,1,2021-12-18 13:36:35.173593
Person,2,0,2021-12-18 13:36:35.974799
Person,1,0,2021-12-18 13:36:38.072780
Person,0,1,2021-12-18 13:36:39.120758
Person,0,1,2021-12-18 13:36:40.943836
Person,0,1,2021-12-18 13:36:42.772171
Person,1,0,2021-12-18 13:36:43.557534
Person,0,1,2021-12-18 13:36:44.072493
Person,1,0,2021-12-18 13:36:44.594617
Person,0,1,2021-12-18 13:36:46.410107
Person,1,0,2021-12-18 13:36:49.278662
Person,1,0,2021-12-18 13:36:49.800845
Person,0,1,2021-12-18 13:36:50.061392
Person,1,0,2021-12-18 13:36:50.319913
Person,0,1,2021-12-18 13:36:50.839459
Person,1,0,2021-12-18 13:36:51.099597
Person,1,0,2021-12-18 13:36:53.452981
Person,0,1,2021-12-18 13:36:58.424222
Person,1,0,2021-12-18 13:36:58.683846
Person,0,1,2021-12-18 13:36:59.201244
Person,1,0,2021-12-18 13:36:59.720947
Person,1,0,2021-12-18 13:37:01.288581
Person,0,1,2021-12-18 13:37:07.058057
Person,1,0,2021-12-18 13:37:07.845039
Person,0,1,2021-12-18 13:37:08.104454
Person,0,1,2021-12-18 13:37:20.868903
Person,1,0,2021-12-18 13:37:26.575189
Person,1,0,2021-12-18 13:37:27.608799
Person,1,0,2021-12-18 13:37:33.048896
Person,1,0,2021-12-18 13:37:35.377230
Person,1,0,2021-12-18 13:37:38.512204
Person,0,1,2021-12-18 13:37:38.771076
Person,1,0,2021-12-18 13:37:39.041289
Person,0,1,2021-12-18 13:37:42.959131
Person,0,1,2021-12-18 13:37:48.981046
Person,0,1,2021-12-18 13:37:49.509904
Person,1,0,2021-12-18 13:37:49.771246
Person,0,1,2021-12-18 13:37:50.550879
Person,1,0,2021-12-18 13:37:52.112156
Person,1,0,2021-12-18 13:37:54.982927
Person,0,1,2021-12-18 13:38:07.736124
Person,0,1,2021-12-18 13:38:11.117338
Person,1,0,2021-12-18 13:38:11.375503
Person,0,1,2021-12-18 13:38:19.425567
Person,1,0,2021-12-18 13:38:20.210608
Person,1,0,2021-12-18 13:38:23.820438
Person,1,0,2021-12-18 13:38:29.550081
Person,0,1,2021-12-18 13:38:29.809283
Person,0,1,2021-12-18 13:38:31.648126
Person,0,1,2021-12-18 13:38:46.473366
Person,1,0,2021-12-18 13:38:47.006407
Person,0,1,2021-12-18 13:38:48.559845
Person,1,0,2021-12-18 13:38:48.819985
Person,1,0,2021-12-18 13:38:50.106229
Person,1,0,2021-12-18 13:38:53.733787
Person,0,1,2021-12-18 13:38:53.995037
Person,1,0,2021-12-18 13:38:54.253381
Person,0,1,2021-12-18 13:38:54.511077
Person,1,0,2021-12-18 13:38:55.046605
Person,1,0,2021-12-18 13:38:56.368990
Person,0,1,2021-12-18 13:38:57.434897
Person,1,0,2021-12-18 13:38:57.695384
Person,1,0,2021-12-18 13:38:59.784325
Person,0,1,2021-12-18 13:39:00.056306
Person,0,1,2021-12-18 13:39:02.689542
Person,0,1,2021-12-18 13:39:08.945329
Person,1,0,2021-12-18 13:39:11.795859
Person,0,1,2021-12-18 13:39:12.596416
Person,0,1,2021-12-18 13:39:19.155789
Person,1,0,2021-12-18 13:39:19.679802
Person,1,0,2021-12-18 13:39:25.711965
Person,0,1,2021-12-18 13:39:25.970854
Person,1,0,2021-12-18 13:39:29.337888
Person,1,0,2021-12-18 13:39:34.023866
Person,0,1,2021-12-18 13:39:34.540335
Person,1,0,2021-12-18 13:39:37.945359
Person,0,1,2021-12-18 13:39:38.206020
Person,1,0,2021-12-18 13:39:41.592813
Person,0,1,2021-12-18 13:39:41.850817
Person,0,1,2021-12-18 13:39:55.764119
Person,1,0,2021-12-18 13:40:04.926758
Person,0,1,2021-12-18 13:40:15.962204
Person,1,0,2021-12-18 13:40:19.611499
Person,0,1,2021-12-18 13:40:20.903161
Person,0,1,2021-12-18 13:40:30.563026
Person,1,0,2021-12-18 13:40:30.837042
Person,0,1,2021-12-18 13:40:33.180470
Person,1,0,2021-12-18 13:40:33.441208
Person,0,1,2021-12-18 13:40:34.999687
Person,0,1,2021-12-18 13:40:35.774788
Person,1,0,2021-12-18 13:40:37.087935
Person,1,0,2021-12-18 13:40:43.077811
Person,0,1,2021-12-18 13:40:45.411285
Person,0,1,2021-12-18 13:40:46.203502
Person,1,0,2021-12-18 13:40:48.030734
Person,1,0,2021-12-18 13:40:58.692042
Person,0,1,2021-12-18 13:41:06.461077
Person,1,0,2021-12-18 13:41:12.390887
Person,1,0,2021-12-18 13:41:15.242769
Person,0,1,2021-12-18 13:41:16.016896
Person,0,1,2021-12-18 13:41:19.653120
Person,1,0,2021-12-18 13:41:29.521621
Person,1,0,2021-12-18 13:41:32.119884
Person,0,1,2021-12-18 13:41:45.355978
Person,1,0,2021-12-18 13:41:45.612484
Person,0,1,2021-12-18 13:41:46.129312
Person,0,1,2021-12-18 13:42:12.773921
Person,0,1,2021-12-18 13:42:41.945471
Person,0,1,2021-12-18 13:42:43.267816
Person,1,0,2021-12-18 13:43:02.240033
Person,0,1,2021-12-18 13:43:04.334732
Person,1,0,2021-12-18 13:43:04.854421
Person,0,1,2021-12-18 13:43:05.111256
Person,0,1,2021-12-18 13:43:07.952673
Person,1,0,2021-12-18 13:43:19.845698
Person,0,1,2021-12-18 13:43:38.002140
Person,0,1,2021-12-18 13:43:39.037029
Person,1,0,2021-12-18 13:43:52.572744
Person,0,1,2021-12-18 13:43:55.674769
Person,1,0,2021-12-18 13:43:55.935171
Person,0,1,2021-12-18 13:43:57.231511
Person,1,0,2021-12-18 13:43:57.490132
Person,0,1,2021-12-18 13:44:10.525699
Person,1,0,2021-12-18 13:44:12.332142
Person,0,1,2021-12-18 13:44:14.140397
Person,0,1,2021-12-18 13:44:18.856544
Person,1,0,2021-12-18 13:44:19.375800
Person,0,1,2021-12-18 13:44:19.634390
Person,0,1,2021-12-18 13:44:23.252695
Person,1,0,2021-12-18 13:44:28.160787
Person,0,1,2021-12-18 13:44:33.639840
Person,1,0,2021-12-18 13:44:33.896110
Person,1,0,2021-12-18 13:44:36.228096
Person,0,1,2021-12-18 13:44:36.484795
Person,1,0,2021-12-18 13:44:39.882733
Person,0,1,2021-12-18 13:44:58.128498
Person,0,1,2021-12-18 13:45:02.018182
Person,1,0,2021-12-18 13:45:03.048576
Person,0,1,2021-12-18 13:45:06.443160
Person,0,1,2021-12-18 13:45:07.221554
Person,2,0,2021-12-18 13:45:07.478590
Person,0,1,2021-12-18 13:45:07.739133
Person,0,1,2021-12-18 13:45:16.307021
Person,1,0,2021-12-18 13:45:16.566769
Person,1,0,2021-12-18 13:45:18.963421
Person,0,1,2021-12-18 13:45:19.762420
Person,0,1,2021-12-18 13:45:22.112890
Person,1,0,2021-12-18 13:45:22.371105
Person,0,1,2021-12-18 13:45:22.638545
Person,1,0,2021-12-18 13:45:29.212311
Person,1,0,2021-12-18 13:45:33.657316
Person,1,0,2021-12-18 13:45:37.561457
Person,0,1,2021-12-18 13:45:40.473445
Person,0,1,2021-12-18 13:45:41.272132
Person,0,1,2021-12-18 13:45:44.441677
Person,0,1,2021-12-18 13:45:46.793673
Person,1,0,2021-12-18 13:45:47.318093
Person,0,1,2021-12-18 13:45:48.639977
Person,1,0,2021-12-18 13:45:52.529628
Person,0,1,2021-12-18 13:45:52.788835
Person,0,1,2021-12-18 13:46:09.697792
Person,1,0,2021-12-18 13:46:11.536590
Person,1,0,2021-12-18 13:46:17.795913
Person,1,0,2021-12-18 13:46:22.471977
Person,0,1,2021-12-18 13:46:23.255110
Person,1,0,2021-12-18 13:46:29.023861
Person,0,1,2021-12-18 13:46:29.283070
Person,1,0,2021-12-18 13:46:30.341904
Person,1,0,2021-12-18 13:46:32.440571
Person,0,1,2021-12-18 13:46:34.518772
Person,1,0,2021-12-18 13:46:39.453400
Person,0,1,2021-12-18 13:46:45.461651
Person,0,1,2021-12-18 13:46:47.309911
Person,0,1,2021-12-18 13:47:02.843674
Person,1,0,2021-12-18 13:47:22.348553
Person,0,1,2021-12-18 13:47:22.605165
Person,1,0,2021-12-18 13:47:23.921395
Person,0,1,2021-12-18 13:47:32.474250
Person,1,0,2021-12-18 13:47:32.731101
Person,1,0,2021-12-18 13:47:42.879259
Person,1,0,2021-12-18 13:47:44.729049
Person,0,1,2021-12-18 13:47:47.118561
Person,1,0,2021-12-18 13:47:47.389972
Person,1,0,2021-12-18 13:47:49.486068
Person,0,1,2021-12-18 13:47:52.643054
Person,1,0,2021-12-18 13:47:52.911023
Person,1,0,2021-12-18 13:47:55.010470
Person,1,0,2021-12-18 13:47:56.846804
Person,0,1,2021-12-18 13:47:58.154150
Person,1,0,2021-12-18 13:47:58.942754
Person,0,1,2021-12-18 13:48:03.667085
Person,0,1,2021-12-18 13:48:06.548280
Person,0,1,2021-12-18 13:48:23.481636
Person,1,0,2021-12-18 13:48:23.737154
Person,1,0,2021-12-18 13:48:32.534620
Person,1,0,2021-12-18 13:48:37.466992
Person,1,0,2021-12-18 13:48:37.989699
Person,0,1,2021-12-18 13:48:39.286839
Person,0,1,2021-12-18 13:48:39.810476
Person,1,0,2021-12-18 13:48:40.325504
Person,1,0,2021-12-18 13:48:41.357426
Person,1,0,2021-12-18 13:48:43.685466
Person,0,1,2021-12-18 13:48:56.741081
Person,1,0,2021-12-18 13:48:58.559003
Person,1,0,2021-12-18 13:49:08.060347
Person,0,1,2021-12-18 13:49:08.576528
Person,0,1,2021-12-18 13:49:09.362070
Person,1,0,2021-12-18 13:49:09.621178
Person,1,0,2021-12-18 13:49:26.105502
Person,0,1,2021-12-18 13:49:26.363728
Person,1,0,2021-12-18 13:49:27.667300
Person,0,1,2021-12-18 13:49:44.240522
Person,0,1,2021-12-18 13:49:48.904782
Person,1,0,2021-12-18 13:49:53.302339
Person,0,1,2021-12-18 13:49:53.558002
Person,1,0,2021-12-18 13:49:54.600638
Person,0,1,2021-12-18 13:49:56.682622
Person,1,0,2021-12-18 13:49:57.730526
Person,1,0,2021-12-18 13:50:00.596699
Person,1,0,2021-12-18 13:50:02.682601
Person,1,0,2021-12-18 13:50:03.731850
Person,0,1,2021-12-18 13:50:04.248050
Person,1,0,2021-12-18 13:50:07.653601
Person,1,0,2021-12-18 13:50:24.045449
Person,0,2,2021-12-18 13:50:24.306006
Person,0,1,2021-12-18 13:50:25.083942
Person,1,0,2021-12-18 13:50:31.587004
Person,1,0,2021-12-18 13:50:33.415745
Person,0,1,2021-12-18 13:50:33.672325
Person,1,0,2021-12-18 13:50:33.932153
Person,0,1,2021-12-18 13:50:35.759866
Person,0,1,2021-12-18 13:50:36.281298
Person,1,0,2021-12-18 13:50:36.543564
Person,1,0,2021-12-18 13:50:37.059012
Person,0,1,2021-12-18 13:50:38.106228
Person,1,0,2021-12-18 13:50:38.887244
Person,1,0,2021-12-18 13:50:39.410752
Person,0,1,2021-12-18 13:50:39.669050
Person,0,1,2021-12-18 13:50:39.930369
Person,1,0,2021-12-18 13:50:40.190339
Person,0,1,2021-12-18 13:50:41.749955
Person,1,0,2021-12-18 13:50:42.531453
Person,0,1,2021-12-18 13:50:42.789867
Person,0,1,2021-12-18 13:50:43.052250
Person,1,0,2021-12-18 13:50:43.311767
Person,0,1,2021-12-18 13:50:43.843881
Person,1,0,2021-12-18 13:50:44.124078
Person,0,1,2021-12-18 13:50:45.688621
Person,1,0,2021-12-18 13:50:45.945604
Person,1,0,2021-12-18 13:50:47.240831
Person,0,1,2021-12-18 13:50:49.586218
Person,1,0,2021-12-18 13:50:50.103616
Person,0,1,2021-12-18 13:50:50.618040
Person,1,0,2021-12-18 13:50:51.413492
Person,1,0,2021-12-18 13:50:53.492802
Person,1,0,2021-12-18 13:50:57.418356
Person,0,1,2021-12-18 13:50:57.683160
Person,1,0,2021-12-18 13:51:00.552059
Person,1,0,2021-12-18 13:51:04.199149
Person,0,1,2021-12-18 13:51:04.709807
Person,1,0,2021-12-18 13:51:07.079403
Person,2,0,2021-12-18 13:51:09.429691
Person,0,1,2021-12-18 13:51:10.203323
Person,1,0,2021-12-18 13:51:12.268029
Person,0,1,2021-12-18 13:51:12.530443
Person,1,0,2021-12-18 13:51:15.632038
Person,0,1,2021-12-18 13:51:16.414350
Person,1,0,2021-12-18 13:51:16.672153
Person,1,0,2021-12-18 13:51:18.507640
Person,0,1,2021-12-18 13:51:18.768635
Person,1,0,2021-12-18 13:51:19.031426
Person,1,0,2021-12-18 13:51:19.808615
Person,0,1,2021-12-18 13:51:20.324785
Person,0,1,2021-12-18 13:51:21.598528
Person,2,0,2021-12-18 13:51:23.921041
Person,1,0,2021-12-18 13:51:28.597787
Person,0,1,2021-12-18 13:51:28.861160
Person,0,2,2021-12-18 13:51:35.137817
Person,1,0,2021-12-18 13:51:38.006539
Person,0,1,2021-12-18 13:51:41.393140
Person,1,0,2021-12-18 13:51:42.427424
Person,1,0,2021-12-18 13:51:47.098551
Person,1,0,2021-12-18 13:51:48.906764
Person,0,1,2021-12-18 13:51:49.163950
Person,1,0,2021-12-18 13:51:55.643582
Person,0,1,2021-12-18 13:51:55.901722
Person,0,1,2021-12-18 13:51:56.944212
Person,1,0,2021-12-18 13:51:57.202051
Person,1,0,2021-12-18 13:52:00.847186
Person,0,1,2021-12-18 13:52:04.456935
Person,1,0,2021-12-18 13:52:10.402350
Person,0,1,2021-12-18 13:52:12.199422
Person,1,0,2021-12-18 13:53:18.462907
Person,0,1,2021-12-18 13:53:18.998066
Person,1,0,2021-12-18 13:53:19.261380
Person,0,1,2021-12-18 13:53:25.431619
Person,1,0,2021-12-18 13:53:28.334162
Person,0,1,2021-12-18 13:53:28.867585
Person,1,0,2021-12-18 13:53:29.665654
Person,0,1,2021-12-18 13:53:29.931173
Person,1,0,2021-12-18 13:53:30.987253
Person,0,1,2021-12-18 13:53:32.570005
Person,0,1,2021-12-18 13:53:34.396886
Person,1,0,2021-12-18 13:53:34.926641
Person,0,1,2021-12-18 13:53:37.051292
Person,0,1,2021-12-18 13:53:40.735656
Person,1,0,2021-12-18 13:53:41.529007
Person,0,1,2021-12-18 13:53:43.126650
Person,1,0,2021-12-18 13:53:43.393075
Person,0,1,2021-12-18 13:53:44.445221
Person,1,0,2021-12-18 13:53:49.233737
Person,0,1,2021-12-18 13:53:56.867114
Person,1,0,2021-12-18 13:53:57.129801
Person,1,0,2021-12-18 13:53:58.185049
Person,1,0,2021-12-18 13:53:59.525335
Person,1,0,2021-12-18 13:54:00.325302
Object_Type,moved_left,moved_right,Time
Person,0,1,2022-02-28 14:04:43.737063
Person,1,0,2022-02-28 14:04:48.191529
Person,0,1,2022-02-28 14:04:53.167621
Person,1,0,2022-02-28 14:04:56.552493
Person,0,1,2022-02-28 14:04:59.444191
Person,1,0,2022-02-28 14:05:02.073896
Object_Type,moved_left,moved_right,Time
Object_Type,moved_left,moved_right,Time
